"id","political_party","text_clean.x","batch_id","sentiment","explanation","gemini_llm"
"1247910077408907265","psoe","LEALTAD ALTURA DE MIRAS RESPONSABILIDAD 𝗨𝗡𝗜𝗗𝗔𝗗 NO es el momento del ventajismo político. #AhoraTocaLucharJuntos",1230,"positive","The tweet lists positive attributes like loyalty, broad-mindedness, responsibility, and unity, and explicitly states that it is not the time for political opportunism, promoting a constructive and unified approach.","positive"
"1247905790314180620","psoe","Nada ni nadie nos va a apartar de la línea de unidad y de lealtad que nos llevará a la victoria frente al #coronavirus. Con coraje, con esfuerzo y con determinación. EL ENEMIGO es el virus. #AhoraTocaLucharJuntos",1230,"positive","The tweet expresses determination to achieve victory against the coronavirus through courage, effort, and unity, clearly identifying the virus as the enemy and promoting a positive outlook.","positive"
"1247902294579875841","psoe","NUNCA hemos estado tan unidos como AHORA. AHORA toca luchar unidos como NUNCA. Es el momento de estar a la altura de la ciudadanía. Se lo debemos 👏🏼👏🏼👏🏼👏🏼 Todos, partidos, agentes sociales, instituciones. Ante el mayor reto de nuestra Historia, UNIDAD. #AhoraTocaLucharJuntos",1230,"positive","The tweet emphasizes unprecedented unity and the need to fight together, stating that it is the moment to rise to the occasion for the citizens and that unity is essential in the face of the greatest challenge in history.","positive"
"1247899326648483840","psoe","🎙️ en : Los gobiernos están teniendo que hacer frente a decisiones muy importantes para poder afrontar la paralización de nuestras economías. El objetivo prioritario ahora mismo es salvar vidas, y luego reconstruir nuestras economías. #FuertesYUnidos",1230,"neutral","This tweet discusses the difficult decisions governments face regarding economic paralysis and the priority of saving lives, followed by economic reconstruction, which is a factual and objective statement about policy priorities.","neutral"
"1247899169525649415","psoe","🎙️ en : Esto no es la crisis del 2008. Es una crisis que no ha sido provocada por una gestión de ningún gobierno, pero tenemos que responder con políticas firmes para no dejar a nadie atrás. #FuertesYUnidos",1230,"neutral","The tweet distinguishes the current crisis from 2008, stating it's not caused by government mismanagement but requires a firm response to support everyone, which is an analytical and factual statement.","neutral"
"1247898846564212745","psoe","🎙️ en : Esta crisis debe afrontarse con instrumentos comunes y fuertes, con solidaridad. Tenemos que salir todos juntos, porque si no salimos todos juntos no acabaremos en una buena situación. #FuertesYUnidos",1230,"positive","The tweet advocates for common and strong instruments, solidarity, and collective exit from the crisis, emphasizing that unity is crucial for a good outcome, which is a call for collaborative action.","positive"
"1247898659406012417","psoe","🎙️ en : En el Eurogrupo se han evidenciado las diferentes posiciones. Desde hemos hecho un llamamiento a hacer entender que estamos en un momento histórico y nos jugamos acabar con la crisis y también el futuro de la UE. #FuertesYUnidos",1230,"neutral","The tweet discusses the differing positions in the Eurogroup and the call to recognize the historic moment and the future of the EU at stake, which is a factual report on political discussions.","neutral"
"1247887063900286977","psoe","Luchar contra el #COVID19 es un objetivo colectivo. Únete a nuestra iniciativa para impulsar los proyectos de investigación que está desarrollando el . Info aquí ➡️ Para donar ➡️ Contigo, somos más. #FuertesyUnidos",1231,"positive","The tweet encourages collective action and support for research initiatives against COVID-19, using positive language like 'objetivo colectivo' and 'Contigo, somos más'.","positive"
"1247880723672870925","psoe","Hemos consolidado la ralentización del contagio del virus. 🗣️ #FuertesYUnidos Toda la info de la comparecencia del ministro de en el en nuestra web. ⬇️",1231,"positive","The tweet reports a positive development in slowing the spread of the virus ('ralentización del contagio') and uses the hashtag '#FuertesYUnidos' which implies strength and unity.","positive"
"1247876571882557445","psoe","📻 Entrevista a en . ⏰ A partir de las 16:30 horas. 📡 Puedes seguirla en directo en : #FuertesYUnidos",1231,"neutral","This tweet is an announcement of an interview and does not express any positive or negative sentiment about the COVID-19 situation or related actions.","neutral"
"1247868273942806529","psoe","🔴 Llamamiento a la corresponsabilidad. Abordemos con espíritu constructivo la fase de salida de la crisis en la que todos debemos construir. Este enorme esfuerzo que hacemos merece la pena. #FuertesYUnidos",1231,"positive","The tweet calls for constructive engagement in the exit phase of the crisis and emphasizes that the collective effort is worthwhile, using phrases like 'espíritu constructivo' and 'merece la pena'.","positive"
"1247867114729492480","psoe","🔴 Hemos lanzado #PlanificaTusCompras para dar pautas a los consumidores. Nuestro comportamiento está siendo ejemplar y es imprescindible cumplir las recomendaciones sanitarias. #FuertesYUnidos",1231,"positive","The tweet announces a plan to guide consumers and praises their exemplary behavior, stating that following recommendations is essential, using 'ejemplar' and 'imprescindible'.","positive"
"1247866694283993090","psoe","🔴 NO es tiempo de reproches. Es tiempo de derrotar al virus. Impulsamos numerosos proyectos para reforzar la producción nacional y llegar a una reserva estratégica de cara al futuro. Muchas empresas están colaborando en esta línea. #FuertesYUnidos",1231,"positive","The tweet focuses on defeating the virus and strengthening national production, highlighting collaboration and a forward-looking strategy, using 'derrotar al virus' and 'reforzar la producción nacional'.","positive"
"1247865624795197446","psoe","🔴 Toca luchar unidos. No es en beneficio ni del gobierno, ni de un partido político. Es en beneficio del interés general. Como se hizo en el 77, vuelvo a apelar a nuestro compromiso democrático con mensajes de unidad. #FuertesYUnidos",1231,"positive","The tweet appeals for unity and emphasizes that the current efforts are for the general interest, not political gain, referencing democratic commitment and unity.","positive"
"1247864488705036291","psoe","🔴 Medidas para afrontar la crisis: suspende el cobro de alquileres. Moratoria de tasas para las líneas aéreas. #FuertesYUnidos",1231,"neutral","This tweet lists measures taken to address the crisis, such as suspending rent collection and a moratorium for airlines, which are factual statements without explicit positive or negative sentiment.","neutral"
"1247863630697242625","psoe","🔴 Somos uno de los países más disciplinados del mundo. Hemos reducido casi a cero la movilidad. Este objetivo se traduce en la bajada de la curva de la pandemia y en la reducción de la propagación del virus. #FuertesYUnidos",1231,"positive","The tweet highlights the discipline of the population in reducing mobility, which has led to a decrease in the spread of the pandemic, using positive terms like 'disciplinados' and 'bajada de la curva'.","positive"
"1247862958400704512","psoe","🔴 Estamos trabajando para todos y por todos. En todos los frentes. Hoy podemos anunciar que pone en marcha un modelo de tren híbrido para trasladar pacientes de unas comunidades a otras. #FuertesYUnidos",1231,"positive","The tweet announces a new initiative to transport patients using a hybrid train model, indicating progress and efforts to manage the crisis, using 'trabajando para todos y por todos'.","positive"
"1247859865965469696","psoe","📡En DIRECTO, , rueda de prensa del ministro de Transportes, Movilidad y Agenda Urbana, y de la ministra de Industria, Comercio y Turismo, en relación al #COVID19.",1231,"neutral","This tweet is a factual announcement of a press conference related to COVID-19 and does not convey any sentiment.","neutral"
"1247840576315314182","psoe","🏛️ 🔊 Hago un llamamiento a la unidad de acción. Llegará el momento de rendir cuentas. ➡️ AHORA, UNIDOS PARA SALVAR VIDAS. #FuertesYUnidos",1231,"positive","The tweet calls for unity to save lives, emphasizing the immediate priority over accountability, using strong positive phrasing like 'UNIDOS PARA SALVAR VIDAS'.","positive"
"1247840035812061186","psoe","🏛️ En la desescalada hacia la normalidad: ⬇️ PRUDENCIA EVIDENCIA CIENTÍFICA RESPETO LOS DERECHOS Y LIBERTADES Y sin dejar atrás el escudo social y reconstruir nuestra economía. #FuertesYUnidos",1231,"positive","The tweet outlines a cautious approach to returning to normality, emphasizing scientific evidence, rights, freedoms, and economic reconstruction, using positive terms like 'PRUDENCIA', 'EVIDENCIA CIENTÍFICA', and 'reconstruir nuestra economía'.","positive"
"1247839337250803713","psoe","🏛️ El está desarrollando distintas líneas para apoyar una investigación acelerada sobre el coronavirus. ➡️ Se ha aprobado la financiación de 6 nuevos proyectos de investigación a través del Fondo COVID19. #FuertesYUnidos",1231,"positive","The tweet highlights the government's support for accelerated research on coronavirus and the approval of new research projects, indicating proactive measures and progress.","positive"
"1247838026195140608","psoe","🏛️ La investigación científica es prioritaria. 🔬 Impulsamos el mayor ensayo clínico de Europa para proteger al personal sanitario: EPICOS. Participarán 4.000 profesionales. #FuertesYUnidos",1231,"positive","The tweet emphasizes the priority of scientific research and announces a large clinical trial to protect healthcare personnel, showcasing a commitment to scientific advancement and protection.","positive"
"1247837577702453249","psoe","🏛️ 📊 Impulsamos un estudio de seroprevalencia para conocer los índices de prevalencia de la enfermedad en la sociedad y el porcentaje de población que ha desarrollado anticuerpos y se considera ya inmune al #COVID19. Es imprescindible. #FuertesYUnidos",1231,"positive","The tweet describes the implementation of a seroprevalence study to understand immunity levels, which is presented as essential for managing the pandemic, using the term 'imprescindible'.","positive"
"1247836203916853254","psoe","🏛️ ➡️ Realizamos entre 15.000 y 20.000 PCR diarias, pero es necesario aumentar nuestra capacidad diagnóstica. 📦 Entregadas a CCAA más de 1 millón de test rápidos. En total, el Gobierno ha adquirido 5 millones. #FuertesYUnidos",1231,"positive","The tweet details the daily PCR testing capacity and the distribution of rapid tests, indicating an effort to increase diagnostic capabilities and manage the pandemic effectively.","positive"
"1247836177245310976","psoe","🏛️ Seguimos impulsando la producción nacional de mascarillas: 😷 El Grupo Mondragón fabricará 60 millones. El también tiene una línea de fabricación para crear una reserva estratégica del Estado. #FuertesYUnidos",1231,"positive","The tweet reports on the national production of masks and the creation of a strategic reserve, highlighting efforts to secure essential supplies and support domestic industry.","positive"
"1247835037954949120","psoe","🏛️ Seguimos impulsando la producción nacional. ➡️ Empresas como: Hersill fabricará 5.000 respiradores SEAT 300 equipos 🔬 Hay 5 investigaciones en marcha para prototipos de ventiladores. #FuertesYUnidos",1231,"positive","The tweet lists the production of respirators and ventilators by various companies, indicating significant efforts to increase the availability of critical medical equipment.","positive"
"1247833711518900224","psoe","🏛️ Material entregado a las CCAA: 😷 38 millones de mascarillas 🧤 23 millones de guantes 👩🏼‍⚕️287.553 batas 🧑🏼‍⚕️202.662 buzos 🥽 163.476 gafas Llegará más material. Cada CCAA puede seguir realizando las compras que considere oportunas. #FuertesYUnidos",1231,"positive","The tweet details the substantial delivery of medical supplies like masks, gloves, and gowns to regional communities, demonstrating significant logistical support and resource allocation.","positive"
"1247832083642417152","psoe","🏛️ España fue el primer país en Europa en decretar el estado de alarma. Mañana, el presidente pedirá una nueva prórroga. 📉 Necesitamos ese tiempo para contener la expansión del virus e iniciar la desescalada. #FuertesYUnidos",1232,"neutral","The tweet reports on Spain's state of alarm and the president's request for an extension, stating the need for time to contain the virus and begin de-escalation. It is factual and does not express strong positive or negative emotions.","neutral"
"1247831158722891776","psoe","🏛️ Hemos alcanzado el pico de la curva y ya estamos en la fase de ralentización. 📊 Datos actualizados #COVID19 Diagnosticados: 146.690 (+6.180) Fallecidos: 14.555 (+757) Altas: 48.021 (+4.813) Todavía quedan semanas difíciles. #FuertesYUnidos",1232,"neutral","This tweet presents updated COVID-19 data (diagnosed, deceased, recovered) and states that difficult weeks remain. It is a factual report of statistics and a neutral outlook.","neutral"
"1247829284368105472","psoe","🏛️ Las fake news hacen mucho daño a la causa común para vencer la enfermedad. ⛔🔄 Pido implicación para denunciar y combatir los #bulos sobre el #COVID19. #FuertesYUnidos",1232,"negative","The tweet highlights the harm caused by fake news regarding the disease and calls for action to denounce and combat misinformation. The focus on 'harm' and 'combating' indicates a negative sentiment towards fake news.","negative"
"1247826043152596992","psoe","📡 En DIRECTO, desde el , el ministro de Sanidad comparece en la Comisión de Sanidad para informar sobre la evolución del #COVID19. #FuertesYUnidos",1232,"neutral","This tweet announces a live broadcast of the Minister of Health appearing before a commission to report on the evolution of COVID-19. It is a factual announcement of an event.","neutral"
"1247822821860028422","psoe","🏛️ El ministro de Sanidad vuelve a comparecer en el para informar de la evolución y de la gestión de la pandemia del #COVID19. ⏰ A las 12:00, en la Comisión de Sanidad. DIRECTO ▶️",1232,"neutral","This tweet announces the Minister of Health's appearance to report on the pandemic's evolution and management, including the time and location of the event. It is a factual announcement.","neutral"
"1247815207050563586","psoe","Baxtalo! 🎉 Felicidades a toda la comunidad gitana. Este año, más que nunca, más unidos a vosotros porque nadie va a quedar atrás en esta pandemia #COVID19. Seguiremos luchando, con vuestro pueblo, por la igualdad y la no discriminación. #FuertesYUnidos #DíaPuebloGitano",1232,"positive","The tweet congratulates the Roma community and expresses solidarity during the pandemic, emphasizing unity and the fight for equality and non-discrimination. The use of 'Felicidades' and 'unidos' conveys a positive and supportive sentiment.","positive"
"1247806309820293120","psoe","Son días tristes y amargos. Pero son también los días decisivos, porque serán los días que tendremos para medirnos. Después vendrá toda una vida para recordar que, en tiempos difíciles, resistiendo, unidos, España dio la talla. Más #FuertesYUnidos que nunca 💪",1232,"positive","The tweet acknowledges sad days but frames them as decisive and a time to measure up, with a future of remembering resilience and unity. The phrase 'Más FuertesYUnidos que nunca 💪' expresses a strong positive and resilient sentiment.","positive"
"1247795998090334214","psoe","Hoy es el Día Internacional del Pueblo Gitano. ✍️🏼💻 : Este 8 de abril lo celebramos en una cuarentena en la que tod debemos combatir a un enemigo que no entiende de fronteras, culturas, religiones o posiciones económicas. #FuertesYUnidos",1232,"neutral","This tweet marks International Roma Day and notes its celebration during quarantine, emphasizing the need to combat a common enemy that transcends borders. It is a factual statement about the day and the current situation.","neutral"
"1247788913193668608","psoe","📺 Confío en que se imponga el sentido común en Europa. Nadie entendería que en esta situación de emergencia global no haya compromiso global. Necesitamos una Europa solidaria con los países que estamos más azotados por la pandemia. #FuertesYUnidos",1232,"positive","The tweet expresses confidence in common sense prevailing in Europe and the need for global commitment and solidarity with countries heavily affected by the pandemic. The call for 'solidaria' and 'compromiso global' indicates a positive outlook on European cooperation.","positive"
"1247788072080564225","psoe","📺 Estamos estudiando nuevos aplazamientos de la fiscalidad para garantizar la liquidez. Estamos volcados para que las prestaciones lleguen. Pero siguen haciendo falta unos ingresos mínimos para garantizar que nadie se quede atrás. #FuertesYUnidos",1232,"neutral","This tweet discusses studying new tax deferrals, ensuring benefits reach people, and the need for minimum income to prevent anyone from being left behind. It is a factual statement about economic measures and needs.","neutral"
"1247787503244857345","psoe","📺 La hibernación de la economía, que termina hoy como último día laborable de Semana Santa, ha sido eficaz para reducir la movilidad y frenar los contagios. Pero hasta el 25 de abril, necesitamos esfuerzo, disciplina y sacrificio. #FuertesYUnidos",1232,"neutral","The tweet states that the economic hibernation has been effective in reducing mobility and contagion but emphasizes the continued need for effort, discipline, and sacrifice until April 25th. It is a factual assessment of a policy's effectiveness and future requirements.","neutral"
"1247786870454378496","psoe","📺 Se hará un estudio sobre unas 60.000 personas para analizar las personas potencialmente contagiosas y las que han pasado ya el coronavirus, para establecer una posible inmunidad colectiva. #FuertesYUnidos",1232,"neutral","This tweet announces a study on approximately 60,000 people to analyze potentially contagious individuals and those who have recovered, to establish possible collective immunity. It is a factual statement about a planned study.","neutral"
"1247769595286409216","psoe","📺 No te pierdas la entrevista a , esta mañana, en . ➡️ ⏰ A partir de las 9:00h ▶️ #FuertesYUnidos",1232,"neutral","This tweet is a simple announcement for an interview with a specific person on a specific program at a specific time. It is purely informational.","neutral"
"1247629314398605318","psoe","🎙️ en : Todos hemos tenido que aprender a reaccionar. Siempre se pueden hacer mejor las cosas. España ha sido uno de los países en la Unión Europea que ha reaccionado de una manera más rápida en esta situación. #FuertesYUnidos",1232,"positive","The tweet reflects on learning to react and the possibility of doing things better, stating that Spain reacted quickly in the EU. The phrase 'reaccionado de una manera más rápida' suggests a positive assessment of Spain's response.","positive"
"1247628913460809728","psoe","🎙️ en : Solo con una Europa fuerte podemos estar preparados ante una crisis como esta. Es una crisis global que nos ataca a todos y debemos estar más unidos que nunca. Se están dando algunos pasos, pero tenemos que seguir trabajando. #FuertesYUnidos",1232,"positive","This tweet emphasizes the need for a strong Europe to face the crisis, stating that everyone is attacked and must be more united than ever, with ongoing work needed. The call for a 'Europa fuerte' and being 'más unidos que nunca' conveys a positive sentiment towards European unity.","positive"
"1247628234595934210","psoe","🎙️ en : Hay que ver cómo ponemos en marcha estos instrumentos, conseguir que sean rápidos y contestar a la urgencia. Pero en todo momento son necesarios. Desde seguimos insistiendo en esta Europa solidaria. #FuertesYUnidos",1232,"positive","The tweet discusses the need to implement instruments quickly to address urgency and reiterates the call for a solidary Europe. The emphasis on 'urgencia' and 'Europa solidaria' indicates a positive desire for effective and supportive European action.","positive"
"1247627582616584194","psoe","🎙️ en : Cuando podamos comenzar salir adelante, necesitamos hacerlo con unos instrumentos europeos solidarios que nos permitan reactivar la actividad económica. Posibilitar no dejar atrás a los países que más lo necesitan. #FuertesYUnidos",1232,"positive","This tweet calls for a strong and solidary European response to the most serious crisis in recent history, enabling economic reactivation and preventing countries in need from being left behind. The desire for a 'respuesta europea contundente y solidaria' is positive.","positive"
"1247627359349596160","psoe","🎙️ en : Es el momento de una respuesta europea contundente y solidaria ante la crisis más grave con la que nos hemos encontrado en la historia reciente. #FuertesYUnidos",1232,"positive","The tweet states that it is the moment for a strong and solidary European response to the most serious crisis in recent history. The call for a 'respuesta europea contundente y solidaria' expresses a positive and urgent need for action.","positive"
"1247615126968176643","psoe","📻 No te pierdas la entrevista a en , con las últimas novedades sobre la respuesta europea a la crisis del #COVID19 tras la reunión del Eurogrupo. ⏰ A partir de las 22:30 en '24 Horas'. 📡Síguelo en directo: #FuertesYUnidos",1232,"neutral","This tweet is an announcement for an interview about the European response to the COVID-19 crisis following an Eurogroup meeting, providing details on when and where to listen. It is purely informational.","neutral"
"1247607570820366348","psoe","📺 en : Hay pequeños productores de alimentación que están sufriendo mucho esta crisis. Debemos ayudarles consumiendo sus productos y también debemos sensibilizarnos con las necesidades del sector primario. #FuertesYUnidos",1232,"neutral","The tweet highlights that small food producers are suffering greatly from the crisis and calls for support through consumption and awareness of the primary sector's needs. It is a factual statement about the impact on producers and a call for action.","neutral"
"1247606999522607110","psoe","📺 en : En otras campañas, venían trabajadores de otros países a la temporada de recolección. Al estar la movilidad reducida, debemos flexibilizar las condiciones para que los trabajadores españoles puedan desplazarse. #FuertesYUnidos",1233,"neutral","The tweet discusses a practical issue regarding agricultural workers and mobility restrictions, proposing a solution without expressing strong positive or negative emotions.","neutral"
"1247606484135030786","psoe","📺 en : Las medidas que hemos aprobado hoy en el #CMin son una respuesta a un momento excepcional para que el mundo rural pueda recoger sus cosechas. Hemos flexibilizado las normas. Además, ahora, hay una gran necesidad de alimentos. #FuertesYUnidos",1233,"positive","The tweet announces approved measures to help the rural world harvest crops and mentions flexibility in rules, indicating a positive governmental action.","positive"
"1247601493097746432","psoe","📰 Gobierno y comunidades autónomas constatan la menor presión sobre urgencias y UCIs del sistema sanitario en toda España. Toda la información sobre la rueda de prensa de y 👇 #FuertesYUnidos",1233,"positive","The tweet reports on the decreasing pressure on emergency and ICU services, which is a positive development in the pandemic situation.","positive"
"1247592476598132737","psoe","📺Esta noche, entrevista al ministro de , , en . ⏰ A partir de las 21:15 horas. 📡 Puedes seguirlo en directo en : #FuertesYUnidos",1233,"neutral","This tweet is an announcement about an upcoming interview with a minister, providing factual information about the time and platform.","neutral"
"1247582856743960576","psoe","🗣️ : La cultura y el deporte son sectores muy golpeados por las consecuencias de esta pandemia. Sectores que viven del público, pero que son perfectamente conscientes de que lo primero es salvar vidas y contener la pandemia. #FuertesYUnidos",1233,"neutral","The tweet acknowledges that culture and sports sectors are heavily impacted but also states that saving lives is the priority, presenting a balanced perspective.","neutral"
"1247581472111951874","psoe","🗣️ : Quiero agradecer al mundo de la cultura y el deporte. Nuestros museos, teatros están haciendo un esfuerzo por llevar la cultura a casa. Compromiso y solidaridad con ejemplos de deportistas o artistas que dan lo mejor de sí quedándose en casa. #FuertesYUnidos",1233,"positive","The tweet expresses gratitude to the culture and sports world for their efforts in bringing culture home and for their solidarity, which is a positive sentiment.","positive"
"1247580780685131776","psoe","🗣️: Si seguimos por el camino de la disciplina social, antes podremos volver a recuperar la normalidad. Hoy toca pensar en los enfermos y parar el virus. Cuando lo consigamos, haremos todo por reactivar la cultura y el deporte. #FuertesYUnidos",1233,"positive","The tweet emphasizes the importance of social discipline to return to normality and expresses a commitment to reactivating culture and sports once the virus is contained, conveying a hopeful and proactive message.","positive"
"1247580092592783360","psoe","🗣️: Volveré a hablar con los consejeros de cultura y deporte de las CCAA. También con la FEMP o ayuntamientos. Todo lo que esté en nuestra mano. Vamos a reprogramar en lugar de cancelar espectáculos. Apoyar al mundo privado. No dejar a nadie atrás. #FuertesYUnidos",1233,"positive","The tweet outlines plans to support the culture and sports sectors by reprogramming events and supporting private entities, indicating a commitment to not leaving anyone behind.","positive"
"1247577786086297602","psoe","🔴: Cumpliendo con el compromiso adquirido por el Gobierno, mañana a las 12:00 horas compareceré en la Comisión de Sanidad del para analizar la situación de la pandemia del #COVID19 #FuertesYUnidos",1233,"neutral","This tweet is a factual announcement about a minister's upcoming appearance before a commission to analyze the pandemic situation.","neutral"
"1247576785291804677","psoe","🔴: Hemos encargado al un estudio de seroprevalencia sobre muestras aleatorias. Empezará a hacerse la semana que viene y se prolongará tres semanas. Este estudio nos va a permitir ver el grado de expansión del virus. #FuertesYUnidos",1233,"neutral","The tweet announces the commissioning of a seroprevalence study to understand the virus's expansion, which is a factual and informative statement.","neutral"
"1247575916068376577","psoe","🔴: Hoy, en el #DíaMundialDeLaSalud, quiero expresar mi reconocimiento a todo el personal sanitario, de forma especial a enfermeras/os y matronas. Están desarrollando un trabajo excepcional ante esta situación sin precedentes. #FuertesYUnidos",1233,"positive","The tweet expresses recognition and gratitude to healthcare personnel, especially nurses and midwives, for their exceptional work during the pandemic.","positive"
"1247566369794768909","psoe","📡 En directo, comparecencia del ministro de , , y el ministro de , . #FuertesYUnidos",1233,"neutral","This is a factual announcement about a live broadcast featuring ministers.","neutral"
"1247560046948597761","psoe","🗞 𝐄𝐥 𝐒𝐨𝐜𝐢𝐚𝐥𝐢𝐬𝐭𝐚 ¿Quieres recibirlo cada viernes en tu correo electrónico? Suscríbete aquí 👇 y no te pierdas nada de la actualidad socialista 🌹",1233,"neutral","This tweet is an advertisement for a newsletter subscription, providing information on how to sign up.","neutral"
"1247553085968453632","psoe","🗣️: España necesita un gran acuerdo de país, llámense nuevos Pactos de La Moncloa o de otra manera, para enfrentar el reto de la reconstrucción económica tras la crisis sanitaria. 🗞️Nota de prensa sobre el #CMin de hoy 👇 #FuertesYUnidos",1233,"neutral","The tweet calls for a national agreement for economic reconstruction after the health crisis, presenting a proposal for future action.","neutral"
"1247537164763533318","psoe","💪🏻 Un día más, un día menos. Este virus lo paramos si mantenemos la confianza en nuestros servicios sanitarios. #EsteVirusLoParamosUnidos ❤️",1233,"positive","The tweet expresses confidence in healthcare services and a belief that unity will stop the virus, conveying a hopeful and encouraging message.","positive"
"1247522091496177664","psoe","📻 en : A nivel europeo es necesaria una respuesta de mutualización de nuestra deuda. 👉 En una zona de moneda única y que se llama Unión Europea es lo que hay que hacer. #FuertesYUnidos",1233,"neutral","The tweet discusses the need for a European response to debt mutualization, presenting a policy-oriented opinion.","neutral"
"1247521020744884225","psoe","📻 en : 9 países europeos hemos firmado una carta y queremos 👇 👉Plan de choque para salir de crisis. 👉Respuesta inmedidata para desempleo, liquidez y credito. Es el momento de dar ese paso. #FuertesYUnidos",1233,"neutral","The tweet highlights the signing of a letter by 9 European countries requesting a shock plan for unemployment, liquidity, and credit, indicating a policy proposal.","neutral"
"1247520513645142020","psoe","📻 en : Esta crisis requiere de la fuerza de todos los grupos. 👉 Sobre una reedición de los Pactos de la Moncloa, destaco la necesidad de responder a la crisis con el mayor consenso. #FuertesYUnidos",1233,"neutral","The tweet emphasizes the need for consensus among all groups to respond to the crisis, referencing the Moncloa Pacts.","neutral"
"1247519671441477633","psoe","📻 en : No hay país que pueda prepararse para una crisis tan virulenta como esta. Era inimaginable. Quedan vuelos por llegar desde Argentina, Filipinas, Venezuela y Perú. No vamos a dejar a nadie atrás. #FuertesYUnidos",1233,"neutral","The tweet states that no country could have prepared for such a virulent crisis and assures that no one will be left behind, referring to flights from other countries.","neutral"
"1247518841392881664","psoe","📻 en : Lo importante no es cerrar las fronteras, sino cooperar con los demás. 👉 Los respiradores que provienen de Turquía ya tienen la licencia, se han empaquetado y embarcan mañana a las 16:15 horas. #FuertesYUnidos",1233,"neutral","The tweet argues that cooperation is more important than closing borders and provides an update on the shipment of respirators, focusing on logistical and policy aspects.","neutral"
"1247517935414861825","psoe","📻 en : Los ciudadanos quieren soluciones y rápido. Para relanzar la economía vamos a necesitar de todos los instrumentos posibles. No estaremos a salvo hasta que los demás también lo estén. Es básica la SOLIDARIDAD INTERNACIONAL. #FuertesYUnidos",1234,"positive","The tweet emphasizes the need for international solidarity and collective action to overcome the crisis, framing it as a path to safety and recovery.","positive"
"1247517108017086466","psoe","📻 en : Hemos visto en la UE una extension de corrientes populistas que quieren una renacionalización. 👉 Esa no es la solución. La respuesta es mejor estando juntos. Hay que hacer mucha pedagogía y política. #FuertesYUnidos",1234,"negative","The tweet explicitly rejects renationalization as a solution and advocates for unity and collaboration within the EU, framing the alternative as undesirable.","negative"
"1247515431809794048","psoe","📻 en : Queremos ser claros: Es una crisis sin precedentes que afecta a todos. 👉 El objetivo es preservar nuestra capacidad productiva y los empleos. #FuertesYUnidos",1234,"neutral","The tweet states a fact about the unprecedented nature of the crisis and its objective to preserve productive capacity and jobs, without expressing strong positive or negative emotion.","neutral"
"1247512129902698497","psoe","🔴 Gracias al esfuerzo del sistema agroalimentario, la situación es de práctica normalidad. 🚜🚚🍊🐟 El abastecimiento es regular y la cadena alimentaria funciona con normalidad. #CMin #FuertesYUnidos",1234,"positive","The tweet highlights the successful functioning of the agri-food system and supply chain, indicating a positive outcome and stability.","positive"
"1247510025481990146","psoe","📻 La ministra de , , en . ⏰ A partir de las 15:30 horas. 📡 Puedes seguirlo en directo en : #FuertesYUnidos",1234,"neutral","This tweet is an announcement of a broadcast, providing information about a minister's appearance and how to follow it, without expressing sentiment.","neutral"
"1247508753655762944","psoe","🔴 La contratación excepcional de empleo para la recogida de ciertos cultivos es necesaria, mesurada y concreta. ➡️ Garantizar el abastecimiento y que no suban los precios. 🚜 Asegurar el funcionamiento de la actividad agraria. #CMin #FuertesYUnidos",1234,"positive","The tweet describes necessary and measured employment measures aimed at ensuring supply and preventing price increases, framing these actions as beneficial for the agricultural sector.","positive"
"1247505452126126082","psoe","🔴 🇪🇺 Europa se la juega en esta crisis. España 🇪🇸 defiende: Mutualización de la deuda. Plan Marshall de reactivación económica. ➡️ Ahora toca que Europa proteja a la ciudadanía, y en ese objetivo nos vamos a volcar. #CMin #FuertesYUnidos",1234,"positive","The tweet expresses Spain's proactive stance in advocating for economic recovery measures in Europe, indicating a positive and determined approach to addressing the crisis.","positive"
"1247504648992423936","psoe","🔴 Necesitamos mano de obra para la recogida de fruta de hueso, fresas y hortalizas. ➡️ RDL para responder a estas necesidades: 80.000 trabajadores. Desempleados, extranjeros con permiso de trabajo que se renovarán, jóvenes hasta 21 años. #CMin #FuertesYUnidos",1234,"neutral","This tweet outlines the need for labor and the specific measures being implemented to address it, focusing on practical solutions without overt emotional expression.","neutral"
"1247504077921148928","psoe","🔴 📉📈 Vamos a observar con atención lo que ocurre en los próximos días. Estamos en contacto con la Mesa de Diálogo Social para abordar cómo recuperamos la normalidad laboral y económica tras la Semana Santa. #CMin #FuertesYUnidos",1234,"neutral","The tweet indicates a watchful approach to future developments and ongoing dialogue to restore normalcy, suggesting a measured and observational stance.","neutral"
"1247501463737315335","psoe","🔴 Queremos abrir un horizonte de colaboración con los grupos políticos, agentes sociales, administraciones públicas y territoriales... 🤝 Porque España necesita un GRAN ACUERDO DE PAÍS. #CMin #FuertesYUnidos",1234,"positive","The tweet calls for broad collaboration and a 'GREAT NATIONAL AGREEMENT,' framing unity as essential for the country's needs.","positive"
"1247499744529825792","psoe","🔴 Ahora, debemos hacer un esfuerzo más. 🙌🏼💪🏼👌🏼 Ni bajar la guardia, ni relajarnos. Por eso, el #CMin ha aprobado solicitar la prórroga del estado de alarma por quince días más, desde el 12 hasta el 24 de abril. #FuertesYUnidos",1234,"neutral","The tweet announces the extension of the state of alarm, a factual statement about a government measure, without expressing positive or negative sentiment about it.","neutral"
